phrase;category;intent;geo;ws_msk_base;wsk_msk_final;ws_ru_base;wsk_ru_exact_wk;pos_msk;url;source
мягкая мебель для гостиной в классическом стиле;Гостиные и стенки;общий;;99;32;;;6;/catalog/myagkaya-mebel/divanyi/f/stil--klassika;arsenkin_sem+keysso
гостиная парма венге;Гостиные и стенки;общий;;39;32;;;39;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/gostinaya-parma;arsenkin_sem+keysso
кровать тахта раздвижная двуспальная;Тахты и кушетки;общий;;38;32;;;40;/catalog/myagkaya-mebel/tahtyi/f/kolichestvo_spalnyih_mest--2_spalnoe;arsenkin_sem+keysso
диван угловой с ящиками;Диваны угловые;общий;;2671;32;;11;31;/catalog/myagkaya-mebel/divanyi-uglovyie/f/s_yashhikom--est;arsenkin_sem+keysso
стол письменный назначение;Столы и стулья;общий;;161;32;;;7;/blog/kak-vyibrat-pismennyiy-stol;arsenkin_sem+keysso
тумба из массива дуба;Комоды и тумбы;общий;;304;32;;;33;/catalog/korpusnaya-mebel/tumbyi;arsenkin_sem+keysso
продажа кухни;Кухни;общий;;4977;32;;22;23;/catalog/kuhni;arsenkin_sem+keysso
банкетка со спинкой на кухню;Кухни;общий;;118;32;;;37;/catalog/myagkaya-mebel/banketki/f/type--banketka-so-spinkoy;arsenkin_sem+keysso
прихожая верди;Прихожие;общий;;183;32;;;6;/catalog/korpusnaya-mebel/prihojie/prihojaya-verdi-klassik--1;arsenkin_sem+keysso
фиеста фасады;Кухни;общий;;55;32;;;12;/catalog/kuhni/kuhni-pod-zakaz/kuhnya-fiesta;arsenkin_sem+keysso
кровати из белоруссии;Кровати;общий;;505;32;;;5;/catalog/korpusnaya-mebel/krovati;arsenkin_sem+keysso
сокруз мебельная фабрика;Фабрика/производитель;общий;;;31;996;;;;expand
тахта с ортопедическим матрасом;Тахты и кушетки;общий;;;31;851;;;;expand
угловой диван с пружинным блоком;Диваны угловые;общий;;534;31;683;;24;/catalog/myagkaya-mebel/divanyi-uglovyie/f/napolnenie--nezavisimyi_prujinnyi_blok;arsenkin_sem+expand+keysso
угловой диван кровать solana сиэтл;Диваны угловые;общий;;;31;388;;;;expand
диван угловой нераскладной;Диваны угловые;общий;;156;31;120;;27;/catalog/myagkaya-mebel/divanyi-uglovyie/f/po_nalichiyu_transformatsii--ne_raskladnoy;arsenkin_sem+expand+keysso
угловой кожаный диван на кухню;Диваны угловые;общий;;63;31;56;;15;/catalog/myagkaya-mebel/divanyi-uglovyie/f/obivka--naturalnaya_koja;arsenkin_sem+expand+keysso
стульч;Столы и стулья;общий;;435;31;;;18;/catalog/korpusnaya-mebel/stulya;arsenkin_sem+keysso
гостиная лацио;Гостиные и стенки;общий;;174;31;;;30;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/gostinaya-latsio--1;arsenkin_sem+keysso
тофта диван;Диваны;общий;;34;31;;;16;/catalog/myagkaya-mebel/tahtyi;arsenkin_sem+keysso
мебельрум авиапарк;Мебель общ.;общий;;71;31;;;34;/news/otkryitie-novogo-firmennogo-salona-pinskdrev-v-trts-aviapark;arsenkin_sem+keysso
набор диван и кресло;Кресла;общий;;1408;31;;24;12;/catalog/myagkaya-mebel/naboryi-myagkoy-mebeli;arsenkin_sem+keysso
каркас кухонного шкафа напольного;Кухни;общий;;326;31;;;37;/catalog/kuhni/komplektuyuschie-dlya-kuhon/karkasyi-iz-ldsp;arsenkin_sem+keysso
диван 2 местный раскладной купить;Диваны;коммерческий;;83;31;;;35;/catalog/myagkaya-mebel/divanyi/f/type--2-h-mestnyiy-divan;arsenkin_sem+keysso
диван гамма;Диваны;общий;;471;31;;;16;/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-gamma-3m;arsenkin_sem+keysso
какую кровать купить ребенку в 1 год;Кровати;коммерческий;;33;31;;;12;/blog/kakuyu-krovat-kupit-rebenku;arsenkin_sem+keysso
купить диван в ярцево смоленской области;Диваны;коммерческий;да;64;31;;;24;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
стол на кухню из дерева;Кухни;общий;;445;31;;;22;/catalog/korpusnaya-mebel/stolyi/f/type--stol-obedennyiy;arsenkin_sem+keysso
диван раскладывается вперед купить;Диваны;коммерческий;;590;31;;;28;/catalog/myagkaya-mebel/divanyi-pryamyie/f/transformation--vperjod_raskladnoj;arsenkin_sem+keysso
стенка сканди;Гостиные и стенки;общий;;181;31;;;35;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/gostinaya-skandi;arsenkin_sem+keysso
диван классика купить;Диваны;коммерческий;;556;31;;;9;/catalog/myagkaya-mebel/divanyi/f/stil--klassika;arsenkin_sem+keysso
кресло мягкое с подлокотниками;Кресла;общий;;2897;31;;32;35;/catalog/myagkaya-mebel/kresla/f/podlokotniki--myagkie;arsenkin_sem+keysso
купить диван в балабаново;Диваны;коммерческий;;74;31;;;17;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
стол кухонный из массива дуба;Кухни;общий;;226;31;;;18;/catalog/korpusnaya-mebel/stolyi/f/type--stol-obedennyiy/material--massiv_duba;arsenkin_sem+keysso
мягкий диванчик;Диваны;общий;;1441;31;;28;23;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
диван кровать книжка купить в москве;Диваны;коммерческий;да;77;31;;;39;/catalog/myagkaya-mebel/divanyi/f/transformation--knizhka;arsenkin_sem+keysso
мебель рб;Мебель общ.;общий;;1911;31;;10;4;/catalog;arsenkin_sem+keysso
кресло комнатное;Кресла;общий;;2317;31;;28;29;/catalog/myagkaya-mebel/kresla;arsenkin_sem+keysso
диванчик в прихожую со спинкой купить;Диваны;коммерческий;;45;31;;;36;/catalog/myagkaya-mebel/divanyi/f/naznachenie--v_prihojuyu;arsenkin_sem+keysso
пастель кровать;Кровати;общий;;332;31;;;28;/catalog/korpusnaya-mebel/krovati;arsenkin_sem+keysso
диван без подушек прямой раскладной;Диваны;общий;;61;31;;;35;/catalog/myagkaya-mebel/divanyi-pryamyie/f/podushki_v_komplekte--net;arsenkin_sem+keysso
реклайнер механический;Кресла реклайнеры;общий;;414;31;;;11;/catalog/myagkaya-mebel/kresla/f/tip_reklaynera--mehanicheskiy;arsenkin_sem+keysso
купить диван уголок;Диваны;коммерческий;;992;31;;;23;/catalog/myagkaya-mebel/divanyi-uglovyie;arsenkin_sem+keysso
стулья из массива бука;Столы и стулья;общий;;373;31;;;18;/catalog/korpusnaya-mebel/stulya/f/materializgotovleniya--massivbuka;arsenkin_sem+keysso
угловой диван с ортопедическим матрасом;Диваны угловые;общий;;;30;757;;;;expand
большие стенки в гостиную;Гостиные и стенки;общий;;;30;656;;;;expand
маленький угловой диван со спальным местом;Диваны угловые;общий;;;30;543;;;;expand
шкаф кровать с угловым диваном;Диваны угловые;общий;;;30;369;;;;expand
кровати из массива дерева купить в москве;Кровати;коммерческий;да;;30;349;;;;expand
тиффани мебель белоруссия каталог с ценами;Белорусская мебель;коммерческий;;34;30;94;;21;/catalog/korpusnaya-mebel/mebel-dlya-spalni/spalnya-tiffani;arsenkin_sem+expand+keysso
мебель для спальни из массива дерева;Спальни;общий;;66;30;79;;10;/catalog/korpusnaya-mebel/mebel-dlya-spalni/f/osnovnoymaterial--massivdrevesinyi;arsenkin_sem+expand+keysso
кресло кровать клик кляк;Кресла-кровати;общий;;69;30;60;;23;/catalog/myagkaya-mebel/kresla/f/transformation--klik_kljak;arsenkin_sem+expand+keysso
мебель белоруссии в тольятти;Белорусская мебель;общий;;51;30;44;;7;/catalog/myagkaya-mebel;arsenkin_sem+expand+keysso
мосдрев мебель из массива официальный сайт;Мебель из массива;коммерческий;;47;30;43;;32;/;arsenkin_sem+expand+keysso
тахта деревянная односпальная;Тахты и кушетки;общий;;63;30;42;;32;/catalog/myagkaya-mebel/tahtyi/f/kolichestvo_spalnyih_mest--1_spalnoe;arsenkin_sem+expand+keysso
кухонный гарнитур белоруссия;Кухни;общий;;224;30;;;2;/catalog/kuhni;arsenkin_sem+keysso
шкаф ника;Шкафы;общий;;1056;30;;;28;/catalog/korpusnaya-mebel/shkafyi/shkaf-nika-p024-52t;arsenkin_sem+keysso
стул дубовый купить;Столы и стулья;коммерческий;;169;30;;;31;/catalog/korpusnaya-mebel/stulya;arsenkin_sem+keysso
купить кожаный диван прямой;Диваны кожаные;коммерческий;;132;30;;;22;/catalog/myagkaya-mebel/divanyi/f/material--naturalnaya_kozha;arsenkin_sem+keysso
шкаф распашной бергамо;Шкафы;общий;;296;30;;;27;/catalog/korpusnaya-mebel/shkafyi/shkaf-bergamo-p607-01-1---sale/goryachiyshokoladkapuchinoglyanets;arsenkin_sem+keysso
мосдрев мебель официальный сайт;Мебель общ.;коммерческий;;78;30;;;38;/;arsenkin_sem+keysso
банкетка мягкая со спинкой;Мягкая мебель общ.;общий;;209;30;;;33;/catalog/myagkaya-mebel/banketki/f/type--banketka-so-spinkoy;arsenkin_sem+keysso
диван босфор;Диваны;общий;;192;30;;;7;/catalog/myagkaya-mebel/divanyi/uglovoy-divan-bosfor-m-25ml-r6mr-l/tkan20gruppa;arsenkin_sem+keysso
диван роджер;Диваны;общий;;535;30;;;5;/catalog/myagkaya-mebel/divanyi/uglovoy-divan-rodjer-2ml-r6r-l;arsenkin_sem+keysso
угловой диван в кухню гостиную;Диваны угловые;общий;;168;30;;;19;/catalog/myagkaya-mebel/divanyi-uglovyie;arsenkin_sem+keysso
пружины боннель;Матрасы;общий;;687;30;;;38;/blog/obzor-prujinnyih-blokov-dlya-matrasov;arsenkin_sem+keysso
зональный пружинный блок;Матрасы;общий;;937;30;;;12;/blog/obzor-prujinnyih-blokov-dlya-matrasov;arsenkin_sem+keysso
тумба со стеклом;Комоды и тумбы;общий;;1161;30;;;17;/catalog/korpusnaya-mebel/tumbyi/f/komplektatsiya--so_steklom;arsenkin_sem+keysso
диван 2 местный раскладной;Диваны;общий;;455;30;;;24;/catalog/myagkaya-mebel/divanyi/f/type--2-h-mestnyiy-divan;arsenkin_sem+keysso
стулья неоклассика;Столы и стулья;общий;;239;30;;;6;/catalog/korpusnaya-mebel/stulya/f/stil--neoklassika;arsenkin_sem+keysso
купить шкаф витрину для гостиной;Гостиные и стенки;коммерческий;;624;30;;;33;/catalog/korpusnaya-mebel/shkafyi/f/type--shkaf-s-vitrinoy;arsenkin_sem+keysso
растения для спальни благоприятные;Спальни;общий;;54;30;;;17;/blog/5-poleznyih-rasteniy-dlya-spalni;arsenkin_sem+keysso
диван цезарь угловой;Диваны угловые;общий;;114;30;;;15;/catalog/myagkaya-mebel/divanyi/uglovoy-divan-tsezar;arsenkin_sem+keysso
купить диван кровать с независимым пружинным блоком;Диваны;коммерческий;;49;30;;;22;/catalog/myagkaya-mebel/divanyi/f/napolnenie--nezavisimyi_prujinnyi_blok;arsenkin_sem+keysso
оливковые обои в интерьере спальни;Спальни;общий;;116;30;;;15;/blog/dizayn-spalni-v-olivkovyih-tonah;arsenkin_sem+keysso
мебельизсосны рф;Мебель из массива;общий;;58;30;;;17;/doverjaj_no_proverjaj;arsenkin_sem+keysso
